student_id,exam_id,student_country,exam_result,exam_completion_time,date_exam_completed,date_exam_completed_m,date_exam_completed_m_n
268129,441,Other,67.0,3.75,2022-04-20,4,April
268129,443,Other,75.0,6.609999999999999,2022-04-21,4,April
268129,616,Other,100.0,3.87,2022-04-24,4,April
268129,617,Other,83.0,8.42,2022-06-21,6,June
268129,618,Other,50.0,18.55,2022-06-23,6,June
268152,368,Other,50.0,5.28,2022-03-21,3,March
268154,420,Other,91.5,6.35,2022-05-27,5,May
268154,421,Other,75.0,6.41,2022-05-27,5,May
268154,422,Other,83.5,3.435,2022-06-16,6,June
268154,423,Other,64.5,20.025,2022-06-17,6,June
268188,703,Other,33.0,13.27,2022-07-24,7,July
268220,530,Other,17.0,1.2,2022-03-21,3,March
268226,368,Other,83.0,1.57,2022-03-22,3,March
268226,369,Other,83.0,2.57,2022-03-23,3,March
268226,370,Other,83.5,1.58,2022-03-23,3,March
268226,563,Other,91.5,3.74,2022-03-23,3,March
268226,564,Other,75.0,4.345,2022-03-24,3,March
268226,565,Other,66.5,4.9350000000000005,2022-03-30,3,March
268259,539,Other,17.0,2.2,2022-03-22,3,March
268305,408,Other,0.0,10.0,2022-03-22,3,March
268321,518,Other,50.0,20.0,2022-03-29,3,March
268321,519,Other,100.0,16.97,2022-03-29,3,March
268328,368,Other,66.5,2.15,2022-03-22,3,March
268352,368,Other,75.0,2.6750000000000003,2022-03-27,3,March
268352,369,Other,66.5,2.255,2022-03-28,3,March
268352,370,Other,100.0,2.88,2022-03-28,3,March
268352,420,Other,75.0,3.0149999999999997,2022-03-29,3,March
268352,421,Other,72.0,2.4833333333333334,2022-03-30,3,March
268352,422,Other,66.5,2.4650000000000003,2022-04-05,4,April
268352,439,Other,77.66666666666667,3.763333333333333,2022-04-15,4,April
268352,440,Other,83.5,2.225,2022-04-28,4,April
268352,530,Other,75.0,8.17,2022-04-07,4,April
268352,531,Other,75.0,7.11,2022-04-09,4,April
268352,563,Other,83.5,6.05,2022-03-23,3,March
268352,564,Other,66.5,9.65,2022-03-24,3,March
268354,368,Other,77.66666666666667,1.17,2022-03-28,3,March
268354,530,Other,77.66666666666667,2.4966666666666666,2022-03-28,3,March
268357,368,Other,83.5,2.61,2022-03-23,3,March
268357,369,Other,75.0,1.9549999999999998,2022-03-23,3,March
268357,370,Other,77.66666666666667,1.1366666666666665,2022-03-23,3,March
268357,371,Other,71.0,17.8,2022-03-23,3,March
268357,518,Other,100.0,13.6,2022-04-13,4,April
268357,519,Other,100.0,7.23,2022-04-14,4,April
268357,520,Other,91.5,12.95,2022-04-15,4,April
268357,521,Other,83.5,6.21,2022-04-15,4,April
268357,522,Other,80.0,66.0,2022-04-15,4,April
268357,523,Other,91.5,2.525,2022-05-24,5,May
268357,524,Other,100.0,2.35,2022-05-25,5,May
268357,525,Other,100.0,1.8,2022-05-25,5,May
268357,526,Other,100.0,11.45,2022-05-25,5,May
268357,539,Other,91.5,4.25,2022-06-23,6,June
268357,563,Other,91.5,2.8449999999999998,2022-03-24,3,March
268357,564,Other,91.5,3.21,2022-03-28,3,March
268357,565,Other,91.5,6.25,2022-03-29,3,March
268357,566,Other,90.0,36.985,2022-03-30,3,March
268357,635,Other,100.0,7.72,2022-04-22,4,April
268357,636,Other,66.5,6.665,2022-05-17,5,May
268357,637,Other,73.0,92.98,2022-05-18,5,May
268357,707,Other,100.0,10.03,2022-08-01,8,August
268357,712,Other,100.0,1.97,2022-10-20,10,October
268357,758,Other,83.5,11.415,2022-07-31,7,July
268357,771,Other,75.0,2.26,2022-07-31,7,July
268357,772,Other,91.5,2.715,2022-08-01,8,August
268377,530,Other,67.0,16.0,2022-03-23,3,March
268389,616,Other,83.0,9.12,2022-06-11,6,June
268390,239,Other,67.0,4.88,2022-04-19,4,April
268390,240,Other,83.0,7.52,2022-04-19,4,April
268390,242,Other,79.0,32.2,2022-04-19,4,April
268390,365,Other,83.33333333333333,2.2833333333333337,2022-04-03,4,April
268390,366,Other,83.5,2.4,2022-04-03,4,April
268390,367,Other,83.0,3.95,2022-04-03,4,April
268390,368,Other,67.0,3.0,2022-04-06,4,April
268390,369,Other,67.0,2.57,2022-04-06,4,April
268390,370,Other,67.0,2.73,2022-04-06,4,April
268390,371,Other,75.0,12.07,2022-04-06,4,April
268390,401,Other,83.0,9.45,2022-04-09,4,April
268390,403,Other,100.0,19.2,2022-04-09,4,April
268390,423,Other,60.5,10.175,2022-04-20,4,April
268390,443,Other,75.0,18.6,2022-04-18,4,April
268390,500,Other,67.0,6.72,2022-03-31,3,March
268390,502,Other,47.0,23.093333333333334,2022-04-05,4,April
268390,518,Other,100.0,8.52,2022-04-11,4,April
268390,519,Other,100.0,8.9,2022-04-13,4,April
268390,520,Other,67.0,7.63,2022-04-13,4,April
268390,522,Other,77.0,52.8,2022-04-14,4,April
268390,523,Other,91.5,4.32,2022-04-21,4,April
268390,524,Other,100.0,4.4,2022-04-21,4,April
268390,525,Other,100.0,3.18,2022-04-21,4,April
268390,526,Other,96.0,14.78,2022-04-21,4,April
268390,530,Other,83.0,13.93,2022-04-18,4,April
268390,532,Other,92.0,14.93,2022-04-18,4,April
268390,537,Other,66.5,8.684999999999999,2022-04-03,4,April
268390,538,Other,73.0,27.725,2022-04-03,4,April
268390,543,Other,70.0,38.07,2022-04-29,4,April
268390,544,Other,67.0,10.68,2022-04-22,4,April
268390,545,Other,50.0,9.83,2022-04-23,4,April
268390,616,Other,100.0,4.37,2022-04-15,4,April
268390,617,Other,83.0,5.03,2022-04-16,4,April
268390,618,Other,58.5,12.985,2022-04-16,4,April
268390,619,Other,73.0,41.82,2022-04-16,4,April
268390,626,Other,74.0,76.7,2022-04-30,4,April
268408,368,Other,72.0,0.8166666666666668,2022-05-22,5,May
268408,369,Other,75.0,1.62,2022-05-23,5,May
268408,371,Other,73.0,6.6,2022-05-23,5,May
268408,420,Other,67.0,6.22,2022-05-24,5,May
268408,421,Other,33.0,4.55,2022-05-28,5,May
268412,478,Other,83.5,1.7349999999999999,2022-03-26,3,March
268412,539,Other,72.0,1.9933333333333334,2022-03-23,3,March
268412,540,Other,66.66666666666667,1.1066666666666667,2022-03-24,3,March
268412,541,Other,58.5,0.825,2022-03-24,3,March
268440,530,Other,83.33333333333333,3.263333333333333,2022-04-19,4,April
268465,368,Other,66.5,3.205,2022-03-25,3,March
268465,369,Other,83.5,3.105,2022-04-04,4,April
268465,370,Other,91.5,3.1550000000000002,2022-04-05,4,April
268465,616,Other,91.5,2.225,2022-05-12,5,May
268465,617,Other,91.5,3.69,2022-05-18,5,May
268465,714,Other,66.5,14.95,2022-10-20,10,October
268473,365,Other,91.5,4.5,2022-09-16,9,September
268473,366,Other,66.5,4.515000000000001,2022-09-16,9,September
268473,368,Other,75.0,3.665,2022-03-24,3,March
268473,369,Other,33.25,5.7175,2022-03-24,3,March
268473,370,Other,83.0,6.35,2022-04-05,4,April
268473,420,Other,100.0,3.4,2022-04-11,4,April
268473,518,Other,83.0,17.95,2022-04-07,4,April
268473,519,Other,67.0,14.32,2022-04-07,4,April
268473,530,Other,67.0,10.62,2022-04-08,4,April
268473,537,Other,33.0,4.8,2022-08-27,8,August
268473,693,Other,77.66666666666667,4.626666666666667,2022-09-22,9,September
268473,694,Other,91.5,5.45,2022-09-25,9,September
268473,695,Other,91.5,3.04,2022-09-25,9,September
268473,697,Other,67.0,31.92,2022-09-26,9,September
268473,709,Other,0.0,25.0,2022-09-10,9,September
268473,819,Other,77.66666666666667,2.66,2022-10-07,10,October
268485,365,Other,33.0,1.63,2022-08-15,8,August
268485,367,Other,67.0,2.87,2022-08-15,8,August
268485,368,Other,72.33333333333333,1.0833333333333333,2022-03-29,3,March
268485,370,Other,75.0,1.225,2022-03-29,3,March
268485,532,Other,83.0,5.52,2022-08-15,8,August
268485,537,Other,33.0,1.67,2022-08-15,8,August
268485,660,Other,33.0,1.4,2022-08-16,8,August
268485,707,Other,83.0,5.1,2022-08-15,8,August
268488,368,Other,78.0,2.243333333333333,2022-03-26,3,March
268516,365,Other,75.0,2.9,2022-06-21,6,June
268516,366,Other,83.5,3.01,2022-06-21,6,June
268516,368,Other,75.0,3.035,2022-03-30,3,March
268516,369,Other,91.5,3.14,2022-03-31,3,March
268516,370,Other,91.5,2.475,2022-03-31,3,March
268516,401,Other,83.33333333333333,7.666666666666667,2022-04-05,4,April
268516,420,Other,83.33333333333333,2.03,2022-03-31,3,March
268516,421,Other,77.66666666666667,3.4933333333333336,2022-04-01,4,April
268516,523,Other,66.66666666666667,5.476666666666667,2022-06-29,6,June
268516,524,Other,100.0,5.07,2022-06-29,6,June
268516,525,Other,100.0,4.88,2022-06-29,6,June
268516,526,Other,85.5,13.525,2022-06-29,6,June
268516,616,Other,91.5,4.025,2022-04-01,4,April
268516,617,Other,91.5,2.305,2022-04-08,4,April
268516,618,Other,66.5,9.0825,2022-04-20,4,April
268553,365,Other,77.66666666666667,1.87,2022-04-03,4,April
268553,366,Other,83.33333333333333,1.8866666666666667,2022-04-03,4,April
268553,367,Other,83.0,2.1,2022-04-03,4,April
268553,368,Other,91.5,2.105,2022-03-28,3,March
268553,369,Other,66.5,2.375,2022-03-30,3,March
268553,370,Other,75.0,2.665,2022-03-30,3,March
268553,371,Other,79.0,13.0,2022-03-31,3,March
268584,368,Other,75.0,4.125,2022-03-29,3,March
268584,369,Other,75.0,2.87,2022-04-05,4,April
268584,370,Other,91.5,2.7399999999999998,2022-04-14,4,April
268600,368,Other,83.0,2.82,2022-03-27,3,March
268600,369,Other,58.5,2.11,2022-03-27,3,March
268600,370,Other,75.0,1.73,2022-03-27,3,March
268600,371,Other,79.0,18.73,2022-03-27,3,March
268600,522,Other,0.0,75.0,2022-03-27,3,March
268600,711,Other,3.0,39.85,2022-10-16,10,October
268600,712,Other,75.0,2.7,2022-10-18,10,October
268600,713,Other,0.0,3.83,2022-10-18,10,October
268643,420,Other,67.0,4.03,2022-06-02,6,June
268643,421,Other,66.5,3.2750000000000004,2022-06-20,6,June
268645,368,Other,67.0,7.53,2022-03-28,3,March
268660,368,Other,66.5,1.265,2022-03-28,3,March
268681,368,Other,50.0,4.62,2022-03-27,3,March
268681,563,Other,83.0,3.77,2022-03-28,3,March
268681,564,Other,83.0,6.45,2022-03-28,3,March
268681,723,Other,33.0,18.8,2022-08-19,8,August
268681,790,Other,67.0,2.0,2022-08-16,8,August
268685,368,Other,83.0,2.28,2022-04-03,4,April
268697,518,Other,83.0,17.17,2022-03-27,3,March
268721,478,Other,83.25,2.365,2022-06-29,6,June
268727,167,Other,50.0,1.0150000000000001,2022-03-28,3,March
268727,368,Other,58.5,0.8400000000000001,2022-03-28,3,March
268727,518,Other,50.0,1.085,2022-03-28,3,March
268727,530,Other,42.0,1.19,2022-03-28,3,March
268727,539,Other,66.5,1.9249999999999998,2022-03-28,3,March
268727,563,Other,27.666666666666668,4.463333333333333,2022-03-28,3,March
268727,564,Other,50.0,1.2650000000000001,2022-03-28,3,March
268727,584,Other,50.0,0.83,2022-03-28,3,March
268759,616,Other,58.5,3.115,2022-04-04,4,April
268764,368,Other,67.0,2.55,2022-03-28,3,March
268764,369,Other,100.0,2.4,2022-03-28,3,March
268764,370,Other,41.5,3.085,2022-03-29,3,March
268764,478,Other,67.0,2.93,2022-04-11,4,April
268764,479,Other,83.0,8.58,2022-04-13,4,April
268764,480,Other,67.0,4.02,2022-04-14,4,April
268764,481,Other,100.0,5.83,2022-04-21,4,April
268764,482,Other,75.0,41.25,2022-05-07,5,May
268764,518,Other,75.0,8.64,2022-03-30,3,March
268764,519,Other,75.0,3.875,2022-03-30,3,March
268764,520,Other,75.0,10.675,2022-03-31,3,March
268764,521,Other,75.0,4.279999999999999,2022-04-01,4,April
268764,522,Other,63.0,72.87,2022-04-01,4,April
268764,537,Other,58.5,4.525,2022-05-08,5,May
268764,538,Other,67.0,19.985,2022-05-10,5,May
268764,584,Other,75.0,4.285,2022-04-04,4,April
268764,585,Other,58.5,5.425000000000001,2022-04-06,4,April
268764,586,Other,61.333333333333336,2.5366666666666666,2022-04-07,4,April
268764,587,Other,61.0,27.375,2022-04-08,4,April
268764,635,Other,67.0,4.3,2022-05-25,5,May
268764,644,Other,66.66666666666667,7.53,2022-06-09,6,June
268764,645,Other,67.0,10.62,2022-06-13,6,June
268764,646,Other,67.0,19.82,2022-06-16,6,June
268764,647,Other,67.0,8.08,2022-06-22,6,June
268764,648,Other,60.0,94.07,2022-06-25,6,June
268764,657,Other,50.0,5.72,2022-06-01,6,June
268764,658,Other,58.0,16.12,2022-06-02,6,June
268764,659,Other,75.0,50.900000000000006,2022-06-04,6,June
268764,679,Other,58.5,12.709999999999999,2022-07-20,7,July
268764,700,Other,25.0,25.0,2022-07-05,7,July
268764,701,Other,50.0,14.025,2022-07-05,7,July
268764,744,Other,67.0,1.27,2022-07-24,7,July
268765,368,Other,83.0,3.23,2022-04-01,4,April
268811,596,Other,0.0,25.0,2022-04-04,4,April
268816,530,Other,17.0,16.0,2022-03-31,3,March
268817,368,Other,83.5,2.915,2022-03-29,3,March
268817,369,Other,83.5,3.52,2022-03-30,3,March
268817,370,Other,75.0,3.08,2022-03-30,3,March
268817,371,Other,79.0,16.87,2022-03-30,3,March
268817,401,Other,56.6,9.425999999999998,2022-09-22,9,September
268817,616,Other,83.5,4.96,2022-04-08,4,April
268830,563,Other,100.0,4.12,2022-03-28,3,March
268830,564,Other,50.0,4.23,2022-03-28,3,March
268830,618,Other,83.0,6.93,2022-04-16,4,April
268863,439,Other,58.5,2.995,2022-05-25,5,May
268863,440,Other,83.0,5.07,2022-06-08,6,June
268863,441,Other,100.0,2.3,2022-06-09,6,June
268863,442,Other,83.0,4.5,2022-06-15,6,June
268863,443,Other,75.0,20.53,2022-06-15,6,June
268863,537,Other,67.0,7.98,2022-04-25,4,April
268863,538,Other,29.0,40.0,2022-06-16,6,June
268863,624,Other,83.0,2.93,2022-04-20,4,April
268863,625,Other,92.0,8.63,2022-04-20,4,April
268863,635,Other,83.0,4.62,2022-05-16,5,May
268869,530,Other,41.5,7.960000000000001,2022-03-29,3,March
268874,616,Other,33.0,2.78,2022-03-31,3,March
268892,368,Other,75.0,5.75,2022-04-19,4,April
268892,707,Other,91.5,4.465,2022-08-10,8,August
268892,708,Other,100.0,13.07,2022-08-11,8,August
268892,709,Other,100.0,23.93,2022-08-17,8,August
268892,710,Other,100.0,24.07,2022-08-25,8,August
268892,711,Other,87.0,84.67,2022-08-26,8,August
268892,716,Other,91.5,5.46,2022-09-02,9,September
268892,717,Other,66.5,10.975,2022-09-15,9,September
268892,718,Other,75.0,5.92,2022-09-28,9,September
268892,719,Other,94.0,44.98,2022-09-28,9,September
268892,823,Other,91.5,2.225,2022-10-03,10,October
268923,368,Other,83.5,2.985,2022-04-12,4,April
268923,369,Other,75.0,3.6500000000000004,2022-04-12,4,April
268923,370,Other,61.0,5.083333333333333,2022-04-13,4,April
268923,518,Other,83.5,8.495000000000001,2022-04-16,4,April
268923,519,Other,66.5,5.95,2022-04-17,4,April
268923,520,Other,77.66666666666667,3.5900000000000003,2022-04-18,4,April
268923,521,Other,75.0,9.415,2022-04-20,4,April
268923,522,Other,23.5,74.84,2022-04-25,4,April
268923,616,Other,91.5,3.79,2022-05-06,5,May
268940,368,Other,66.5,1.955,2022-03-30,3,March
268940,369,Other,66.5,1.815,2022-03-30,3,March
268940,370,Other,83.0,2.88,2022-03-30,3,March
268940,518,Other,67.0,18.32,2022-04-01,4,April
268940,519,Other,100.0,7.72,2022-04-01,4,April
268940,520,Other,50.0,3.67,2022-04-01,4,April
268960,368,Other,83.0,5.95,2022-03-30,3,March
268962,368,Other,83.33333333333333,1.7300000000000002,2022-04-01,4,April
268962,369,Other,91.5,3.205,2022-04-02,4,April
268962,370,Other,74.75,0.8825000000000001,2022-04-02,4,April
268962,420,Other,91.5,3.0,2022-04-03,4,April
268962,421,Other,83.5,2.59,2022-04-03,4,April
268962,423,Other,69.0,9.635,2022-04-09,4,April
268962,684,Other,100.0,5.62,2022-07-16,7,July
268962,693,Other,70.75,2.11,2022-09-27,9,September
268962,694,Other,91.5,1.08,2022-10-01,10,October
268962,695,Other,91.5,1.365,2022-10-01,10,October
268962,696,Other,75.0,2.425,2022-10-01,10,October
268985,466,Other,83.5,1.285,2022-04-26,4,April
268985,478,Other,66.66666666666667,1.4233333333333331,2022-06-04,6,June
268985,479,Other,83.0,5.68,2022-06-15,6,June
268985,480,Other,67.0,4.9,2022-06-21,6,June
268985,518,Other,58.0,17.39,2022-04-03,4,April
268985,519,Other,100.0,20.0,2022-04-03,4,April
268985,520,Other,61.0,22.176666666666666,2022-04-05,4,April
268985,521,Other,61.333333333333336,15.409999999999998,2022-04-08,4,April
268985,544,Other,50.0,6.87,2022-08-07,8,August
268985,684,Other,83.0,7.02,2022-09-03,9,September
268985,685,Other,20.0,11.57,2022-09-21,9,September
268985,686,Other,54.25,14.5925,2022-09-25,9,September
268985,687,Other,45.0,9.280000000000001,2022-10-01,10,October
268985,705,Other,67.0,4.78,2022-07-01,7,July
268985,712,Other,83.0,3.67,2022-10-02,10,October
268989,368,Other,75.0,3.2,2022-03-31,3,March
268989,369,Other,91.5,1.52,2022-04-06,4,April
268989,370,Other,91.5,1.77,2022-04-06,4,April
268989,371,Other,79.0,26.55,2022-04-06,4,April
268989,420,Other,91.5,2.455,2022-04-06,4,April
268989,421,Other,91.5,2.71,2022-04-06,4,April
268989,422,Other,83.5,4.54,2022-04-14,4,April
268989,423,Other,71.0,19.83,2022-04-15,4,April
268989,478,Other,100.0,7.82,2022-05-16,5,May
268989,479,Other,100.0,6.77,2022-06-08,6,June
268989,480,Other,83.0,5.33,2022-07-01,7,July
268989,518,Other,91.5,8.415000000000001,2022-04-07,4,April
268989,519,Other,100.0,7.57,2022-04-07,4,April
268989,520,Other,100.0,22.73,2022-04-08,4,April
268989,521,Other,100.0,16.45,2022-04-08,4,April
268989,522,Other,83.0,73.13,2022-04-08,4,April
268989,537,Other,100.0,7.23,2022-09-21,9,September
268989,538,Other,83.0,38.72,2022-09-27,9,September
268989,584,Other,83.5,2.84,2022-04-21,4,April
268989,585,Other,100.0,15.12,2022-04-25,4,April
268989,586,Other,91.5,4.46,2022-04-25,4,April
268989,587,Other,100.0,37.5,2022-04-25,4,April
268989,705,Other,75.0,4.8,2022-09-22,9,September
268990,362,Other,100.0,2.43,2022-10-03,10,October
268990,363,Other,75.0,10.65,2022-10-03,10,October
268990,368,Other,83.0,5.57,2022-04-09,4,April
268990,369,Other,67.0,5.13,2022-04-16,4,April
268990,370,Other,67.0,4.33,2022-04-16,4,April
268990,544,Other,83.0,8.9,2022-04-20,4,April
268990,545,Other,83.0,15.35,2022-04-20,4,April
268990,546,Other,83.0,17.55,2022-04-25,4,April
268990,547,Other,83.0,14.2,2022-04-29,4,April
268990,548,Other,87.0,69.58,2022-05-02,5,May
268990,580,Other,83.0,9.78,2022-05-11,5,May
268990,581,Other,100.0,8.08,2022-05-11,5,May
268990,582,Other,83.0,7.3,2022-05-11,5,May
268990,583,Other,63.0,36.65,2022-06-27,6,June
268990,644,Other,83.0,14.75,2022-05-27,5,May
268990,645,Other,100.0,12.47,2022-06-08,6,June
268990,646,Other,83.0,25.0,2022-06-22,6,June
268990,647,Other,100.0,14.03,2022-06-27,6,June
268990,684,Other,100.0,5.85,2022-10-13,10,October
268990,685,Other,28.0,12.0,2022-10-17,10,October
268990,686,Other,44.666666666666664,23.073333333333334,2022-10-17,10,October
268990,687,Other,73.0,101.68,2022-10-17,10,October
268990,727,Other,90.0,98.12,2022-07-19,7,July
268990,741,Other,67.0,3.07,2022-08-09,8,August
269019,530,Other,0.0,16.0,2022-03-30,3,March
269020,365,Other,72.33333333333333,1.6566666666666665,2022-09-23,9,September
269020,366,Other,83.0,2.97,2022-09-23,9,September
269020,368,Other,72.33333333333333,1.2066666666666668,2022-04-16,4,April
269020,369,Other,67.0,3.82,2022-06-22,6,June
269020,370,Other,83.0,2.87,2022-06-22,6,June
269020,371,Other,75.0,17.27,2022-06-22,6,June
269029,167,Other,0.0,10.0,2022-03-31,3,March
269030,755,Other,75.0,3.11,2022-08-02,8,August
269030,756,Other,75.0,2.76,2022-08-03,8,August
269036,368,Other,66.5,4.285,2022-04-05,4,April
269036,369,Other,66.5,4.255,2022-04-06,4,April
269036,370,Other,100.0,6.67,2022-04-06,4,April
269041,530,Other,91.5,5.495,2022-03-30,3,March
269047,368,Other,61.166666666666664,2.0683333333333334,2022-03-31,3,March
269047,369,Other,91.5,3.375,2022-03-31,3,March
269047,370,Other,77.66666666666667,2.0,2022-03-31,3,March
269047,518,Other,83.5,10.450000000000001,2022-04-01,4,April
269047,519,Other,75.0,11.605,2022-04-02,4,April
269047,520,Other,91.5,12.775,2022-04-02,4,April
269047,521,Other,88.66666666666667,6.263333333333333,2022-04-05,4,April
269047,522,Other,77.0,74.97,2022-04-06,4,April
269047,584,Other,91.5,4.7,2022-04-07,4,April
269047,585,Other,50.0,13.4,2022-04-19,4,April
269050,368,Other,75.0,3.61,2022-04-10,4,April
269050,369,Other,77.66666666666667,2.58,2022-04-14,4,April
269050,370,Other,83.5,4.265,2022-04-15,4,April
269050,518,Other,75.0,10.755,2022-04-16,4,April
269050,519,Other,100.0,14.68,2022-04-26,4,April
269054,368,Other,66.5,1.815,2022-03-31,3,March
269054,369,Other,83.0,2.72,2022-03-31,3,March
269054,370,Other,83.0,2.77,2022-04-02,4,April
269054,518,Other,100.0,11.3,2022-05-24,5,May
269054,519,Other,100.0,8.37,2022-06-01,6,June
269054,539,Other,100.0,7.37,2022-07-18,7,July
269054,540,Other,33.0,1.67,2022-07-23,7,July
269054,544,Other,50.0,11.57,2022-08-14,8,August
269054,616,Other,83.0,5.05,2022-04-03,4,April
269054,617,Other,66.5,6.45,2022-05-01,5,May
269054,618,Other,66.5,5.36,2022-05-03,5,May
269054,619,Other,77.0,48.2,2022-05-10,5,May
269054,656,Other,66.5,2.705,2022-06-24,6,June
269054,669,Other,83.5,11.525,2022-06-06,6,June
269054,670,Other,83.0,23.12,2022-06-11,6,June
269054,671,Other,77.0,70.5,2022-06-11,6,June
269054,685,Other,67.0,10.65,2022-07-05,7,July
269054,686,Other,75.0,18.82,2022-07-07,7,July
269054,687,Other,77.0,81.75,2022-07-07,7,July
269054,729,Other,67.0,2.23,2022-07-15,7,July
269054,730,Other,83.0,3.28,2022-07-16,7,July
269054,731,Other,83.0,3.28,2022-07-16,7,July
269054,732,Other,92.0,14.95,2022-07-16,7,July
269065,539,Other,17.0,3.53,2022-03-31,3,March
269066,368,Other,83.5,3.8249999999999997,2022-04-06,4,April
269066,370,Other,91.5,2.84,2022-04-07,4,April
269066,371,Other,81.5,14.565000000000001,2022-04-08,4,April
269066,420,Other,100.0,5.18,2022-04-02,4,April
269066,421,Other,66.5,4.11,2022-04-02,4,April
269066,422,Other,75.0,4.475,2022-04-05,4,April
269066,423,Other,79.0,24.58,2022-04-05,4,April
269066,439,Other,83.5,2.435,2022-04-14,4,April
269066,440,Other,75.0,3.3,2022-04-14,4,April
269066,441,Other,91.5,1.165,2022-04-14,4,April
269066,442,Other,91.5,2.3499999999999996,2022-04-14,4,April
269066,443,Other,75.0,19.95,2022-04-14,4,April
269066,530,Other,100.0,11.52,2022-04-23,4,April
269066,616,Other,100.0,5.83,2022-04-15,4,April
269066,617,Other,91.5,4.13,2022-04-16,4,April
269066,618,Other,91.5,5.635,2022-04-17,4,April
269066,619,Other,77.0,50.0,2022-04-20,4,April
269070,368,Other,83.5,4.194999999999999,2022-04-05,4,April
269070,369,Other,83.5,3.0300000000000002,2022-04-07,4,April
269070,370,Other,83.5,2.625,2022-04-07,4,April
269070,616,Other,100.0,4.18,2022-04-07,4,April
269070,617,Other,100.0,10.12,2022-04-07,4,April
269070,618,Other,100.0,17.98,2022-04-07,4,April
269070,619,Other,67.0,50.0,2022-04-09,4,April
269070,667,Other,91.5,10.435,2022-06-26,6,June
269070,684,Other,100.0,6.53,2022-08-06,8,August
269088,616,Other,83.0,4.65,2022-03-31,3,March
269090,167,Other,100.0,8.77,2022-03-31,3,March
269110,684,Other,83.0,1.97,2022-10-20,10,October
269110,685,Other,67.0,2.63,2022-10-20,10,October
269110,687,Other,70.0,67.02,2022-10-20,10,October
269110,707,Other,58.5,14.184999999999999,2022-10-11,10,October
269110,708,Other,17.0,20.0,2022-10-12,10,October
269110,709,Other,73.6,1.392,2022-10-13,10,October
269110,710,Other,77.66666666666667,0.9766666666666666,2022-10-13,10,October
269110,711,Other,7.0,85.0,2022-10-13,10,October
269110,712,Other,75.0,2.9450000000000003,2022-10-05,10,October
269110,713,Other,83.5,2.5700000000000003,2022-10-05,10,October
269110,714,Other,66.66666666666667,4.536666666666666,2022-10-05,10,October
269110,715,Other,83.0,46.78,2022-10-06,10,October
269110,755,Other,91.5,1.0,2022-10-04,10,October
269110,756,Other,91.5,0.99,2022-10-04,10,October
269110,758,Other,75.0,11.5,2022-10-04,10,October
269110,823,Other,83.5,3.265,2022-09-30,9,September
269126,368,Other,66.5,3.44,2022-04-12,4,April
269126,616,Other,50.0,6.12,2022-04-01,4,April
269130,368,Other,75.0,3.205,2022-04-09,4,April
269130,369,Other,83.25,1.4949999999999999,2022-05-01,5,May
269130,370,Other,83.5,2.2,2022-05-01,5,May
269188,540,Other,0.0,8.0,2022-06-29,6,June
269198,616,Other,91.5,5.6,2022-04-04,4,April
269198,617,Other,83.5,9.3,2022-04-20,4,April
269203,368,Other,58.0,4.825,2022-04-18,4,April
269204,239,Other,67.0,10.32,2022-05-09,5,May
269204,240,Other,67.0,15.47,2022-05-10,5,May
269204,241,Other,83.0,15.17,2022-05-18,5,May
269204,276,Other,83.0,14.68,2022-08-26,8,August
269204,365,Other,50.0,9.38,2022-07-05,7,July
269204,368,Other,50.0,9.68,2022-04-01,4,April
269204,369,Other,50.0,7.75,2022-04-03,4,April
269204,370,Other,50.0,8.0,2022-04-03,4,April
269204,401,Other,33.333333333333336,8.293333333333333,2022-05-23,5,May
269204,402,Other,83.0,14.08,2022-05-25,5,May
269204,420,Other,83.0,9.82,2022-04-03,4,April
269204,421,Other,33.0,11.87,2022-04-04,4,April
269204,423,Other,42.0,24.8,2022-04-05,4,April
269204,439,Other,83.0,9.77,2022-04-06,4,April
269204,440,Other,100.0,8.68,2022-04-10,4,April
269204,441,Other,100.0,4.22,2022-04-11,4,April
269204,442,Other,50.0,10.7,2022-04-12,4,April
269204,518,Other,83.0,17.47,2022-05-18,5,May
269204,519,Other,83.0,18.33,2022-05-19,5,May
269204,520,Other,50.0,23.85,2022-05-26,5,May
269204,521,Other,67.0,25.0,2022-06-01,6,June
269204,530,Other,50.0,15.98,2022-05-05,5,May
269204,539,Other,67.0,10.0,2022-08-27,8,August
269204,540,Other,33.0,3.1,2022-08-28,8,August
269204,541,Other,67.0,10.0,2022-08-28,8,August
269204,542,Other,67.0,9.32,2022-08-29,8,August
269204,544,Other,67.0,11.03,2022-08-12,8,August
269204,545,Other,50.0,16.18,2022-08-13,8,August
269204,546,Other,33.0,17.57,2022-08-15,8,August
269204,547,Other,50.0,18.23,2022-08-18,8,August
269204,580,Other,50.0,9.2,2022-08-23,8,August
269204,581,Other,33.0,9.7,2022-08-23,8,August
269204,582,Other,33.0,7.63,2022-08-23,8,August
269204,584,Other,67.0,9.95,2022-06-09,6,June
269204,585,Other,33.0,15.85,2022-06-16,6,June
269204,616,Other,75.0,7.625,2022-04-14,4,April
269204,617,Other,33.5,17.325,2022-04-25,4,April
269204,618,Other,50.0,12.06,2022-04-27,4,April
269204,656,Other,83.0,7.98,2022-06-21,6,June
269204,681,Other,17.0,11.1,2022-06-29,6,June
269204,686,Other,17.0,14.3,2022-07-01,7,July
